scenario,fixed_share_assumption,model,stage,date,actual_revenue_gbp_blended,predicted_revenue_gbp_blended,revenue_error_gbp,abs_revenue_error_gbp
main_extended,0.7,Ridge,validation,2023-10-01,3036.963653864687,2795.5888424369628,-241.37481142772413,241.37481142772413
main_extended,0.7,Ridge,validation,2023-11-01,2524.6399308431915,2543.4855590693296,18.84562822613816,18.84562822613816
main_extended,0.7,Ridge,validation,2023-12-01,2543.4139983704795,2194.7358868319716,-348.6781115385079,348.6781115385079
main_extended,0.7,XGBoost,test,2024-01-01,2905.603396162826,3426.9903621169597,521.3869659541338,521.3869659541338
main_extended,0.7,XGBoost,test,2024-02-01,2675.615670243126,3340.7686252979406,665.1529550548148,665.1529550548148
main_extended,0.7,XGBoost,test,2024-03-01,2751.51547248978,3171.8814776864565,420.36600519667627,420.36600519667627
main_extended,0.7,XGBoost,test,2024-04-01,3121.186594608051,3062.176567658524,-59.010026949526946,59.010026949526946
main_extended,0.7,XGBoost,test,2024-05-01,3154.449616272154,3412.0337252532286,257.5841089810747,257.5841089810747
main_extended,0.7,XGBoost,test,2024-06-01,3363.6135513955096,3498.605970355955,134.99241896044532,134.99241896044532
main_extended,0.7,XGBoost,test,2024-07-01,3546.0632104373576,3832.0838107175227,286.0206002801651,286.0206002801651
main_extended,0.7,XGBoost,test,2024-08-01,3589.641944146939,3595.7490419223263,6.107097775387501,6.107097775387501
main_extended,0.7,XGBoost,test,2024-09-01,3360.821764552597,3348.03102266858,-12.790741884016825,12.790741884016825
main_extended,0.7,XGBoost,test,2024-10-01,3314.175920748757,3637.165316057923,322.98939530916596,322.98939530916596
main_extended,0.7,XGBoost,test,2024-11-01,2423.1379563865617,3474.3983628511705,1051.2604064646089,1051.2604064646089
main_extended,0.7,XGBoost,test,2024-12-01,2626.208302587889,3383.926118137471,757.7178155495817,757.7178155495817
main_extended,0.7,XGBoost,validation,2023-01-01,3156.6309540305083,2880.7993839327205,-275.8315700977878,275.8315700977878
main_extended,0.7,XGBoost,validation,2023-02-01,3102.407425355784,2963.7744992564276,-138.6329260993566,138.6329260993566
main_extended,0.7,XGBoost,validation,2023-03-01,3511.773919994967,3286.771979432584,-225.00194056238297,225.00194056238297
main_extended,0.7,XGBoost,validation,2023-04-01,3455.7073181045757,3422.773461045617,-32.93385705895889,32.93385705895889
main_extended,0.7,XGBoost,validation,2023-05-01,3313.024758461883,3309.179404899857,-3.8453535620255934,3.8453535620255934
main_extended,0.7,XGBoost,validation,2023-06-01,2950.394550774985,3238.1529580627735,287.7584072877885,287.7584072877885
main_extended,0.7,XGBoost,validation,2023-07-01,3165.586598177,3008.053361861978,-157.5332363150219,157.5332363150219
main_extended,0.7,XGBoost,validation,2023-08-01,3158.9031501454065,2974.8907626001724,-184.0123875452341,184.0123875452341
main_extended,0.7,XGBoost,validation,2023-09-01,3066.3146971439205,2777.41087505501,-288.9038220889106,288.9038220889106
main_extended,0.7,XGBoost,validation,2023-10-01,3036.963653864687,2407.3856389300704,-629.5780149346165,629.5780149346165
main_extended,0.7,XGBoost,validation,2023-11-01,2524.6399308431915,2448.0149044910745,-76.62502635211695,76.62502635211695
main_extended,0.7,XGBoost,validation,2023-12-01,2543.4139983704795,2043.849941988111,-499.56405638236856,499.56405638236856
main_extended,0.8,Baseline_AssetMonthSeasonal,test,2024-01-01,2965.1582906314657,3574.153676252456,608.9953856209904,608.9953856209904
main_extended,0.8,Baseline_AssetMonthSeasonal,test,2024-02-01,2760.507131410437,3112.415340320192,351.9082089097551,351.9082089097551
main_extended,0.8,Baseline_AssetMonthSeasonal,test,2024-03-01,2807.1739068778566,3442.9265021640185,635.752595286162,635.752595286162
main_extended,0.8,Baseline_AssetMonthSeasonal,test,2024-04-01,3228.4446665910073,2909.7148979618323,-318.72976862917494,318.72976862917494
main_extended,0.8,Baseline_AssetMonthSeasonal,test,2024-05-01,3155.231976952035,3248.9516476446956,93.71967069266066,93.71967069266066
main_extended,0.8,Baseline_AssetMonthSeasonal,test,2024-06-01,3374.494171512661,2943.870655305389,-430.62351620727213,430.62351620727213
main_extended,0.8,Baseline_AssetMonthSeasonal,test,2024-07-01,3554.5620739464284,3589.5922596977985,35.03018575137003,35.03018575137003
main_extended,0.8,Baseline_AssetMonthSeasonal,test,2024-08-01,3657.6576846785015,3266.1545045891326,-391.5031800893689,391.5031800893689
main_extended,0.8,Baseline_AssetMonthSeasonal,test,2024-09-01,3325.975857792512,3282.6038123511016,-43.37204544141059,43.37204544141059
main_extended,0.8,Baseline_AssetMonthSeasonal,test,2024-10-01,3254.677139036622,3692.021676249985,437.34453721336286,437.34453721336286
main_extended,0.8,Baseline_AssetMonthSeasonal,test,2024-11-01,2342.6704924176015,3180.952776689517,838.2822842719156,838.2822842719156
main_extended,0.8,Baseline_AssetMonthSeasonal,test,2024-12-01,2570.4518230614913,3499.910137804857,929.4583147433659,929.4583147433659
main_extended,0.8,Baseline_AssetMonthSeasonal,validation,2023-01-01,3156.6309540305083,3153.861828412328,-2.769125618180169,2.769125618180169
main_extended,0.8,Baseline_AssetMonthSeasonal,validation,2023-02-01,3097.1085437312404,3215.390388197854,118.28184446661362,118.28184446661362
main_extended,0.8,Baseline_AssetMonthSeasonal,validation,2023-03-01,3539.268800683049,3576.4670685859987,37.19826790294974,37.19826790294974
main_extended,0.8,Baseline_AssetMonthSeasonal,validation,2023-04-01,3521.1322051512834,3658.9368894399386,137.80468428865515,137.80468428865515
main_extended,0.8,Baseline_AssetMonthSeasonal,validation,2023-05-01,3422.3844948339693,3650.1778037629824,227.79330892901316,227.79330892901316
main_extended,0.8,Baseline_AssetMonthSeasonal,validation,2023-06-01,3014.634117705152,3436.8204473113833,422.1863296062311,422.1863296062311
main_extended,0.8,Baseline_AssetMonthSeasonal,validation,2023-07-01,3283.544701628524,3219.780929169447,-63.76377245907679,63.76377245907679
main_extended,0.8,Baseline_AssetMonthSeasonal,validation,2023-08-01,3222.1006192578975,3212.3053224720225,-9.795296785875053,9.795296785875053
main_extended,0.8,Baseline_AssetMonthSeasonal,validation,2023-09-01,3116.0048958834236,2762.556885633004,-353.44801025041943,353.44801025041943
main_extended,0.8,Baseline_AssetMonthSeasonal,validation,2023-10-01,3071.5216883068247,2805.08794089323,-266.4337474135946,266.4337474135946
main_extended,0.8,Baseline_AssetMonthSeasonal,validation,2023-11-01,2538.7696563458585,2037.4488085207981,-501.32084782506035,501.32084782506035
main_extended,0.8,Baseline_AssetMonthSeasonal,validation,2023-12-01,2624.235216890835,1989.1077923393357,-635.1274245514994,635.1274245514994
main_extended,0.8,ElasticNet,test,2024-01-01,2965.1582906314657,3136.9822523100856,171.82396167861998,171.82396167861998
main_extended,0.8,ElasticNet,test,2024-02-01,2760.507131410437,2963.394069115546,202.88693770510872,202.88693770510872
main_extended,0.8,ElasticNet,test,2024-03-01,2807.1739068778566,3017.450949931419,210.27704305356247,210.27704305356247
main_extended,0.8,ElasticNet,test,2024-04-01,3228.4446665910073,2955.4085299440376,-273.0361366469697,273.0361366469697
main_extended,0.8,ElasticNet,test,2024-05-01,3155.231976952035,3275.986488615052,120.75451166301718,120.75451166301718
main_extended,0.8,ElasticNet,test,2024-06-01,3374.494171512661,3285.270272491529,-89.22389902113218,89.22389902113218
main_extended,0.8,ElasticNet,test,2024-07-01,3554.5620739464284,3695.5114192351734,140.949345288745,140.949345288745
main_extended,0.8,ElasticNet,test,2024-08-01,3657.6576846785015,3509.5038071335566,-148.15387754494486,148.15387754494486
main_extended,0.8,ElasticNet,test,2024-09-01,3325.975857792512,3263.676000486918,-62.29985730559429,62.29985730559429
main_extended,0.8,ElasticNet,test,2024-10-01,3254.677139036622,3397.234261360697,142.55712232407495,142.55712232407495
main_extended,0.8,ElasticNet,test,2024-11-01,2342.6704924176015,3170.1533352737106,827.4828428561091,827.4828428561091
main_extended,0.8,ElasticNet,test,2024-12-01,2570.4518230614913,3317.943938995343,747.4921159338519,747.4921159338519
main_extended,0.8,ElasticNet,validation,2023-01-01,3156.6309540305083,2755.405329415565,-401.2256246149432,401.2256246149432
main_extended,0.8,ElasticNet,validation,2023-02-01,3097.1085437312404,2866.7919432014373,-230.31660052980305,230.31660052980305
main_extended,0.8,ElasticNet,validation,2023-03-01,3539.268800683049,3158.085208903687,-381.1835917793619,381.1835917793619
main_extended,0.8,ElasticNet,validation,2023-04-01,3521.1322051512834,3489.459689575956,-31.672515575327452,31.672515575327452
main_extended,0.8,ElasticNet,validation,2023-05-01,3422.3844948339693,3551.286295371419,128.90180053744962,128.90180053744962
main_extended,0.8,ElasticNet,validation,2023-06-01,3014.634117705152,3418.024029260188,403.3899115550357,403.3899115550357
main_extended,0.8,ElasticNet,validation,2023-07-01,3283.544701628524,3314.546201479889,31.001499851365224,31.001499851365224
main_extended,0.8,ElasticNet,validation,2023-08-01,3222.1006192578975,3098.0771044594385,-124.02351479845902,124.02351479845902
main_extended,0.8,ElasticNet,validation,2023-09-01,3116.0048958834236,2640.160165551031,-475.8447303323928,475.8447303323928
main_extended,0.8,ElasticNet,validation,2023-10-01,3071.5216883068247,2315.9160926433783,-755.6055956634464,755.6055956634464
main_extended,0.8,ElasticNet,validation,2023-11-01,2538.7696563458585,2030.2203838695357,-508.5492724763228,508.5492724763228
main_extended,0.8,ElasticNet,validation,2023-12-01,2624.235216890835,1965.192793309341,-659.0424235814942,659.0424235814942
main_extended,0.8,ExtraTrees,test,2024-01-01,2965.1582906314657,3144.210736469272,179.05244583780632,179.05244583780632
main_extended,0.8,ExtraTrees,test,2024-02-01,2760.507131410437,3050.885267990241,290.37813657980405,290.37813657980405
main_extended,0.8,ExtraTrees,test,2024-03-01,2807.1739068778566,3071.4715273020543,264.2976204241977,264.2976204241977
main_extended,0.8,ExtraTrees,test,2024-04-01,3228.4446665910073,3032.1676993378683,-196.276967253139,196.276967253139
main_extended,0.8,ExtraTrees,test,2024-05-01,3155.231976952035,3333.6518339264276,178.4198569743926,178.4198569743926
main_extended,0.8,ExtraTrees,test,2024-06-01,3374.494171512661,3346.2105280021306,-28.28364351053051,28.28364351053051
main_extended,0.8,ExtraTrees,test,2024-07-01,3554.5620739464284,3664.981294000682,110.4192200542534,110.4192200542534
main_extended,0.8,ExtraTrees,test,2024-08-01,3657.6576846785015,3438.951587926209,-218.70609675229252,218.70609675229252
main_extended,0.8,ExtraTrees,test,2024-09-01,3325.975857792512,3248.7074029643622,-77.26845482814997,77.26845482814997
main_extended,0.8,ExtraTrees,test,2024-10-01,3254.677139036622,3212.744689856834,-41.93244917978791,41.93244917978791
main_extended,0.8,ExtraTrees,test,2024-11-01,2342.6704924176015,2857.0538740036227,514.3833815860212,514.3833815860212
main_extended,0.8,ExtraTrees,test,2024-12-01,2570.4518230614913,2808.379745563527,237.92792250203593,237.92792250203593
main_extended,0.8,ExtraTrees,validation,2023-01-01,3156.6309540305083,2805.959741504485,-350.6712125260233,350.6712125260233
main_extended,0.8,ExtraTrees,validation,2023-02-01,3097.1085437312404,2983.8615528922323,-113.24699083900805,113.24699083900805
main_extended,0.8,ExtraTrees,validation,2023-03-01,3539.268800683049,3041.5336122377075,-497.73518844534146,497.73518844534146
main_extended,0.8,ExtraTrees,validation,2023-04-01,3521.1322051512834,3339.2627395211894,-181.86946563009406,181.86946563009406
main_extended,0.8,ExtraTrees,validation,2023-05-01,3422.3844948339693,3160.6772099768345,-261.7072848571347,261.7072848571347
main_extended,0.8,ExtraTrees,validation,2023-06-01,3014.634117705152,3023.2240668182494,8.589949113097191,8.589949113097191
main_extended,0.8,ExtraTrees,validation,2023-07-01,3283.544701628524,2839.578897324842,-443.96580430368203,443.96580430368203
main_extended,0.8,ExtraTrees,validation,2023-08-01,3222.1006192578975,2862.779060392004,-359.3215588658936,359.3215588658936
main_extended,0.8,ExtraTrees,validation,2023-09-01,3116.0048958834236,2689.8291515588026,-426.17574432462106,426.17574432462106
main_extended,0.8,ExtraTrees,validation,2023-10-01,3071.5216883068247,2478.698260988829,-592.8234273179955,592.8234273179955
