date,generation_mwh_per_mw,asset_id,asset_name,technology,latitude,longitude,capacity_mw,ownership_fraction,generation_mwh_est,generation_mwh_est_owned,temp_2m_k,temp_2m_c,precip_m,precip_mm,solar_radiation_j_m2,wind_u10,wind_v10,wind_speed_10m,selected_grid_lat,selected_grid_lon,country,ownership_pct,operational_status,start_of_operations,commissioning_year,portfolio_capacity_pct,remaining_asset_life_years,power_price_gbp_mwh,generation_per_mw,revenue_proxy_gbp,year,month,pre_operational_flag,temp_2m_c_lag1,precip_mm_lag1,solar_radiation_j_m2_lag1,wind_speed_10m_lag1,power_price_gbp_mwh_lag1,temp_2m_c_roll3_mean,precip_mm_roll3_mean,solar_radiation_j_m2_roll3_mean,wind_speed_10m_roll3_mean,temp_2m_c_anomaly,precip_mm_anomaly,solar_radiation_j_m2_anomaly,wind_speed_10m_anomaly
2022-08-01,0.146568,SOL_008,Ottringham,solar,53.7966,-0.3842,6.0,1.0,0.879408,0.879408,291.2669,18.116913,0.0014297129,1.4297129,17487478.0,0.30603027,0.05471325,0.31088272,53.80000000000133,359.60000000001327,UK,100%,Operational,2014-08-07,11,1%,29,176.66402553763442,0.146568,155.35975737,2022,8,0,18.193146,1.3114713,18281010.0,1.5866446,116.7932560483871,15.263142833333333,1.7082518666666664,18917463.333333332,1.7185806999999997,1.144719000000002,-0.5961195571428572,2859480.0,-1.5700449542857144
2022-09-01,0.10728,SOL_008,Ottringham,solar,53.7966,-0.3842,6.0,1.0,0.64368,0.64368,287.66846,14.518463,0.0011393556,1.1393555,5855635.5,0.6173487,-0.46561813,0.7732526,53.80000000000133,359.60000000001327,UK,100%,Operational,2014-08-07,11,1%,29,130.03633950401675,0.10728,83.7017910119455,2022,9,0,18.116913,1.4297129,17487478.0,0.31088272,176.66402553763442,17.10391233333333,1.4514974333333328,18989868.0,1.0773435066666666,-0.1724420000000002,-0.8389044142857145,-3587376.428571429,-1.0018942714285715
2022-10-01,0.0766319999999999,SOL_008,Ottringham,solar,53.7966,-0.3842,6.0,1.0,0.459792,0.459792,285.95795,12.807953,0.0017161892,1.7161891,3510818.0,1.922924,3.3047066,3.8234437,53.80000000000133,359.60000000001327,UK,100%,Operational,2014-08-07,11,1%,29,59.36809764309764,0.07663199999999999,27.29697635151515,2022,10,0,14.518463,1.1393555,5855635.5,0.7732526,130.03633950401675,16.942840666666665,1.293513233333333,13874707.833333334,0.8902599733333334,1.2535052142857133,-0.9294342714285715,-1617567.2571428567,1.563787357142857
2022-11-01,0.02736,SOL_008,Ottringham,solar,53.7966,-0.3842,6.0,1.0,0.16416,0.16416,282.35822,9.208221,0.001623234,1.623234,1611230.0,1.211112,3.252038,3.4702368,53.80000000000133,359.60000000001327,UK,100%,Operational,2014-08-07,11,1%,29,67.81325460229246,0.02736,11.13222387551233,2022,11,0,12.807953,1.7161891,3510818.0,3.8234437,59.36809764309764,15.147776333333333,1.4284191666666661,8951310.5,1.6358596733333333,1.1582944571428566,-0.33013594285714265,-1043487.4285714286,0.7476238428571427
2022-12-01,0.0193439999999999,SOL_008,Ottringham,solar,53.7966,-0.3842,6.0,1.0,0.1160639999999999,0.1160639999999999,277.40854,4.258545,0.0012788965,1.2788965,1035930.0,1.5762243,1.4307938,2.1287682,53.80000000000133,359.60000000001327,UK,100%,Operational,2014-08-07,11,1%,29,121.701467025572,0.019343999999999983,14.125159068855977,2022,12,0,9.208221,1.623234,1611230.0,3.4702368,67.81325460229246,12.178212333333335,1.4929261999999996,3659227.8333333335,2.6889777,-1.6305847142857148,-1.0253524999999994,-527078.857142857,-0.6685422714285711
2023-01-01,0.031992,SOL_008,Ottringham,solar,53.7966,-0.3842,6.0,1.0,0.191952,0.191952,278.15668,5.0066833,0.0009752708,0.9752708,1498444.0,3.9054728,1.997324,4.386573,53.80000000000133,359.60000000001327,UK,100%,Operational,2014-08-07,11,1%,29,65.67915122937016,0.031992,12.607244436780062,2023,1,0,4.258545,1.2788965,1035930.0,2.1287682,121.701467025572,8.758239666666666,1.5394398666666664,2052659.3333333333,3.1408162333333336,0.2955190857142851,-0.5574380542857141,-803717.7142857141,1.0318331714285716
2023-02-01,0.05712,SOL_008,Ottringham,solar,53.7966,-0.3842,6.0,1.0,0.34272,0.34272,279.8283,6.678314,0.00028904478,0.28904477,2802114.0,2.7636757,0.2151823,2.7720401,53.80000000000133,359.60000000001327,UK,100%,Operational,2014-08-07,11,1%,29,67.97368577810872,0.057120000000000004,23.295941589873422,2023,2,0,5.0066833,0.9752708,1498444.0,4.386573,65.67915122937016,6.157816433333333,1.2924670999999999,1381868.0,3.328526,0.7919309571428581,-1.7826014399999999,-1801750.0,-0.7854524857142859
2023-03-01,0.072912,SOL_008,Ottringham,solar,53.7966,-0.3842,6.0,1.0,0.437472,0.437472,279.7741,6.624115,0.0015280894,1.5280894,4397675.5,1.4183121,1.1586943,1.8314425,53.80000000000133,359.60000000001327,UK,100%,Operational,2014-08-07,11,1%,29,59.440904505716205,0.072912,26.00373137592468,2023,3,0,6.678314,0.28904477,2802114.0,2.7720401,67.97368577810872,5.3145141,0.8477373566666664,1778829.3333333333,3.0957937666666666,-0.08330428571428605,-0.3560894000000001,-4440396.857142856,-0.5167405428571432
2023-04-01,0.1152,SOL_008,Ottringham,solar,53.7966,-0.3842,6.0,1.0,0.6912,0.6912,281.2081,8.058105,0.0012756166,1.2756165,7667024.0,-0.62502384,0.3263483,0.70509434,53.80000000000133,359.60000000001327,UK,100%,Operational,2014-08-07,11,1%,29,49.85648489058701,0.11520000000000001,34.46080235637375,2023,4,0,6.624115,1.5280894,4397675.5,1.8314425,59.440904505716205,6.103037433333333,0.9308016566666663,2899411.1666666665,2.9966852,-0.23908818571428725,-0.058927314285714294,-7138657.428571429,-0.6445819657142857
2023-05-01,0.147312,SOL_008,Ottringham,solar,53.7966,-0.3842,6.0,1.0,0.883872,0.883872,284.8477,11.697693,0.000702772,0.702772,10036814.0,-0.80478096,-0.7396288,1.0930339,53.80000000000133,359.60000000001327,UK,100%,Operational,2014-08-07,11,1%,29,39.52719268540467,0.147312,34.936978853233995,2023,5,0,8.058105,1.2756165,7667024.0,0.70509434,49.85648489058701,7.120178,1.0309168899999996,4955604.5,1.7695256466666667,-0.015463571428572465,-1.2488800714285715,-7591478.857142858,0.05061974857142859
2023-06-01,0.16056,SOL_008,Ottringham,solar,53.7966,-0.3842,6.0,1.0,0.96336,0.96336,288.58472,15.434723,0.00086716696,0.86716694,11441160.0,-1.0356703,-0.46238613,1.1342019,53.80000000000133,359.60000000001327,UK,100%,Operational,2014-08-07,11,1%,29,43.18363446838082,0.16056,41.60138610145935,2023,6,0,11.697693,0.702772,10036814.0,1.0930339,39.52719268540467,8.793304333333333,1.1688259666666665,7367171.166666667,1.2098569133333335,0.8290059999999997,-1.1853342942857141,-6967122.0,0.09453901428571454
2023-07-01,0.136896,SOL_008,Ottringham,solar,53.7966,-0.3842,6.0,1.0,0.8213759999999999,0.8213759999999999,289.2558,16.105804,0.0022679397,2.2679398,9470968.0,2.8234234,1.7783184,3.3367853,53.80000000000133,359.60000000001327,UK,100%,Operational,2014-08-07,11,1%,29,34.17635016835017,0.136896,28.071633795878785,2023,7,0,15.434723,0.86716694,11441160.0,1.1342019,43.18363446838082,11.730173666666667,0.9485184799999997,9714999.333333334,0.9774433800000001,-0.8834671428571426,0.01693420000000012,-7564588.571428571,1.8008039685714283
2023-08-01,0.1391279999999999,SOL_008,Ottringham,solar,53.7966,-0.3842,6.0,1.0,0.8347679999999998,0.8347679999999998,289.3838,16.233795,0.0013893418,1.3893418,7956772.0,1.6397924,0.6029558,1.7471334,53.80000000000133,359.60000000001327,UK,100%,Operational,2014-08-07,11,1%,29,40.6085248655914,0.13912799999999997,33.898697084999995,2023,8,0,16.105804,2.2679398,9470968.0,3.3367853,34.17635016835017,14.41274,1.279292913333333,10316314.0,1.8546737,-0.7383989999999976,-0.6364906571428572,-6671226.0,-0.13379427428571433
2023-09-01,0.1008,SOL_008,Ottringham,solar,53.7966,-0.3842,6.0,1.0,0.6048000000000001,0.6048000000000001,289.45514,16.305145,0.001296719,1.296719,5794905.0,0.5017395,1.7525053,1.8229145,53.80000000000133,359.60000000001327,UK,100%,Operational,2014-08-07,11,1%,29,41.51816255644321,0.10080000000000001,25.110184714136857,2023,9,0,16.233795,1.3893418,7956772.0,1.7471334,40.6085248655914,15.924774,1.5081495133333334,9622966.666666666,2.072706866666667,1.6142399999999988,-0.6815409142857145,-3648106.928571429,0.04776762857142858
2023-10-01,0.051336,SOL_008,Ottringham,solar,53.7966,-0.3842,6.0,1.0,0.308016,0.308016,285.31543,12.165436,0.002367362,2.367362,2796228.8,0.9278059,0.9652004,1.3388188,53.80000000000133,359.60000000001327,UK,100%,Operational,2014-08-07,11,1%,29,43.175743106926696,0.051336,13.298819688823134,2023,10,0,16.305145,1.296719,5794905.0,1.8229145,41.51816255644321,16.21491466666667,1.651333533333333,7740881.666666667,2.3022777333333333,0.6109882142857135,-0.27826137142857155,-2332156.457142857,-0.9208375428571427
2023-11-01,0.03024,SOL_008,Ottringham,solar,53.7966,-0.3842,6.0,1.0,0.18144,0.18144,280.4891,7.3391113,0.0016104188,1.6104188,1662396.0,2.5861502,0.35238647,2.6100476,53.80000000000133,359.60000000001327,UK,100%,Operational,2014-08-07,11,1%,29,45.5926668984701,0.03024,8.272333482058414,2023,11,0,12.165436,2.367362,2796228.8,1.3388188,43.175743106926696,14.901458666666665,1.6844742666666663,5515968.600000001,1.6362889000000003,-0.7108152428571435,-0.3429511428571428,-992321.4285714286,-0.11256535714285709
2023-12-01,0.0163679999999999,SOL_008,Ottringham,solar,53.7966,-0.3842,6.0,1.0,0.0982079999999999,0.0982079999999999,279.99652,6.846527,0.0021340726,2.1340725,877536.0,3.2505798,1.8575039,3.7438736,53.80000000000133,359.60000000001327,UK,100%,Operational,2014-08-07,11,1%,29,33.370928043039676,0.016367999999999983,3.2772921012508376,2023,12,0,7.3391113,1.6104188,1662396.0,2.6100476,45.5926668984701,11.9365641,1.7581665999999998,3417843.266666667,1.9239269666666667,0.9573972857142854,-0.17017649999999973,-685472.857142857,0.9465631285714289
2024-01-01,0.028272,SOL_008,Ottringham,solar,53.7966,-0.3842,6.0,1.0,0.169632,0.169632,278.0009,4.850891,0.0010641001,1.0641,1326536.0,2.3660803,1.0157833,2.574908,53.80000000000133,359.60000000001327,UK,100%,Operational,2014-08-07,11,1%,29,35.93129455279085,0.028272000000000002,6.095097357579018,2024,1,0,6.846527,2.1340725,877536.0,3.7438736,33.370928043039676,8.783691433333333,2.037284433333333,1778720.2666666666,2.564246666666667,0.1397267857142852,-0.4686088542857141,-975625.7142857141,-0.7798318285714285
2024-02-01,0.038976,SOL_008,Ottringham,solar,53.7966,-0.3842,6.0,1.0,0.2338559999999999,0.2338559999999999,280.5785,7.4284973,0.0019471127,1.9471127,2215792.0,2.7611256,1.7398043,3.2635462,53.80000000000133,359.60000000001327,UK,100%,Operational,2014-08-07,11,1%,29,29.342624955052138,0.03897599999999998,6.861948901488669,2024,2,0,4.850891,1.0641,1326536.0,2.574908,35.93129455279085,6.345509766666666,1.6028637666666663,1288822.6666666667,2.9762764,1.5421142571428579,-0.12453351000000001,-2388072.0,-0.2939463857142859
2024-03-01,0.072912,SOL_008,Ottringham,solar,53.7966,-0.3842,6.0,1.0,0.437472,0.437472,280.92578,7.7757874,0.0023060993,2.3060992,8641744.0,-0.34213257,2.0034828,2.0324855,53.80000000000133,359.60000000001327,UK,100%,Operational,2014-08-07,11,1%,29,31.551181818181817,0.072912,13.802758612363636,2024,3,0,7.4284973,1.9471127,2215792.0,3.2635462,29.342624955052138,6.375305100000001,1.7150950666666664,1473288.0,3.194109266666667,1.0683681142857138,0.42192039999999964,-196328.35714285634,-0.31569754285714335
2024-04-01,0.1043999999999999,SOL_008,Ottringham,solar,53.7966,-0.3842,6.0,1.0,0.6264,0.6264,282.28958,9.139587,0.0026454637,2.6454637,13981024.0,1.8849726,0.4810009,1.9453748,53.80000000000133,359.60000000001327,UK,100%,Operational,2014-08-07,11,1%,29,25.440073018080664,0.10439999999999999,15.935661738525727,2024,4,0,7.7757874,2.3060992,8641744.0,2.0324855,31.551181818181817,6.685058566666666,1.7724372999999993,4061357.3333333335,2.623646566666667,0.8423938142857139,1.3109198857142859,-824657.4285714291,0.5956984942857142
2024-05-01,0.133176,SOL_008,Ottringham,solar,53.7966,-0.3842,6.0,1.0,0.799056,0.799056,286.10056,12.950562,0.002454912,2.454912,17072404.0,-0.27542782,-0.2685299,0.38466713,53.80000000000133,359.60000000001327,UK,100%,Operational,2014-08-07,11,1%,29,36.61813216453136,0.133176,29.25993821486177,2024,5,0,9.139587,2.6454637,13981024.0,1.9453748,25.440073018080664,8.1146239,2.299558533333333,8279520.0,2.4138021666666667,1.237405428571428,0.5032599285714288,-555888.8571428582,-0.6577470214285714
2024-06-01,0.1483199999999999,SOL_008,Ottringham,solar,53.7966,-0.3842,6.0,1.0,0.8899199999999998,0.8899199999999998,287.0716,13.9216,0.0020736016,2.0736015,20430634.0,2.1370277,0.3032608,2.158438,53.80000000000133,359.60000000001327,UK,100%,Operational,2014-08-07,11,1%,29,34.86178596247394,0.14831999999999998,31.0242005637248,2024,6,0,12.950562,2.454912,17072404.0,0.38466713,36.61813216453136,9.955312133333333,2.4688249666666664,13231724.0,1.45417581,-0.6841170000000005,0.021100265714285804,2022352.0,1.1187751142857143
2024-07-01,0.135408,SOL_008,Ottringham,solar,53.7966,-0.3842,6.0,1.0,0.8124480000000001,0.8124480000000001,289.332,16.182007,0.0026728816,2.6728816,17538630.0,1.5121317,0.5218992,1.5996628,53.80000000000133,359.60000000001327,UK,100%,Operational,2014-08-07,11,1%,29,35.24557873485868,0.135408,28.635199951978468,2024,7,0,13.9216,2.0736015,20430634.0,2.158438,34.86178596247394,12.003916333333335,2.391325733333333,17161354.0,1.496159976666667,-0.807264142857143,0.42187600000000014,503073.4285714291,0.06368146857142842
2024-08-01,0.1346639999999999,SOL_008,Ottringham,solar,53.7966,-0.3842,6.0,1.0,0.8079839999999998,0.8079839999999998,290.37115,17.22116,0.0013072601,1.3072602,15873688.0,2.5155535,2.3422756,3.4371884,53.80000000000133,359.60000000001327,UK,100%,Operational,2014-08-07,11,1%,29,28.82577867473932,0.13466399999999998,23.29076795673057,2024,8,0,16.182007,2.6728816,17538630.0,1.5996628,35.24557873485868,14.351389666666668,2.400465033333333,18347222.666666668,1.3809226433333335,0.2489660000000029,-0.7185722571428572,1245690.0,1.5562607257142858
2024-09-01,0.10152,SOL_008,Ottringham,solar,53.7966,-0.3842,6.0,1.0,0.60912,0.60912,286.9754,13.825409,0.003071027,3.071027,10202114.0,-0.23693752,-1.5871611,1.6047491,53.80000000000133,359.60000000001327,UK,100%,Operational,2014-08-07,11,1%,29,38.61340048627996,0.10152,23.52019450420285,2024,9,0,17.22116,1.3072602,15873688.0,3.4371884,28.82577867473932,15.774922333333334,2.017914433333333,17947650.666666668,2.3984297333333333,-0.8654960000000003,1.0927670857142855,759102.0714285709,-0.17039777142857138
2024-10-01,0.069936,SOL_008,Ottringham,solar,53.7966,-0.3842,6.0,1.0,0.4196160000000001,0.4196160000000001,284.76624,11.616241,0.0024395355,2.4395354,5860777.0,0.5571499,1.6739445,1.7642297,53.80000000000133,359.60000000001327,UK,100%,Operational,2014-08-07,11,1%,29,41.314804976462675,0.06993600000000001,17.336353205003366,2024,10,0,13.825409,3.071027,10202114.0,1.6047491,38.61340048627996,15.742858666666665,2.3503895999999993,14538144.0,2.213866766666667,0.06179321428571427,-0.2060879714285715,732391.7428571433,-0.4954266428571428
2024-11-01,0.0324,SOL_008,Ottringham,solar,53.7966,-0.3842,6.0,1.0,0.1944,0.1944,280.6466,7.4966125,0.0010382291,1.0382291,3189376.0,1.6138391,0.86691093,1.831942,53.80000000000133,359.60000000001327,UK,100%,Operational,2014-08-07,11,1%,29,47.78319652173913,0.0324,9.289053403826086,2024,11,0,11.616241,2.4395354,5860777.0,1.7642297,41.314804976462675,14.220936666666667,2.2726075333333324,10645526.333333334,2.2687224,-0.553314042857143,-0.9151408428571428,534658.5714285714,-0.8906709571428573
2024-12-01,0.01488,SOL_008,Ottringham,solar,53.7966,-0.3842,6.0,1.0,0.08928,0.08928,280.5429,7.392914,0.002338923,2.338923,1760356.0,2.8534603,0.44757366,2.8883486,53.80000000000133,359.60000000001327,UK,100%,Operational,2014-08-07,11,1%,29,43.90006390850992,0.014879999999999999,3.9193977057517655,2024,12,0,7.4966125,1.0382291,3189376.0,1.831942,47.78319652173913,10.979420833333334,2.1829304999999994,6417422.333333333,1.7336402666666668,1.5037842857142856,0.034674000000000316,197347.14285714296,0.09103812857142879
2018-01-01,0.02232,SOL_009,Breach,solar,52.2919,0.3492,67.0,1.0,1.49544,1.49544,278.6128,5.462799,0.0020662302,2.06623,2423032.0,2.5680714,1.4753895,2.9617164,52.30000000000131,0.3,UK,100%,Operational,2024-06-25,1,8%,39,24.449784221173296,0.022320000000000003,36.563185315711394,2018,1,1,,,,,,,,,,0.7611213857142864,0.5201500171428572,-10627.714285714086,0.266274028571428
2018-02-01,0.062496,SOL_009,Breach,solar,52.2919,0.3492,67.0,1.0,4.187232,4.187232,275.6254,2.4754028,0.001390543,1.390543,6013376.0,0.20759201,-0.0038080215,0.20762694,52.30000000000131,0.3,UK,100%,Operational,2024-06-25,1,8%,39,26.11949338374291,0.062495999999999996,109.36837852019659,2018,2,1,5.462799,2.06623,2423032.0,2.9617164,24.449784221173296,5.462799,2.06623,2423032.0,2.9617164,-3.599038257142857,-0.2741934671428572,1279474.8571428573,-2.692999351428572
2018-03-01,0.0744,SOL_009,Breach,solar,52.2919,0.3492,67.0,1.0,4.984800000000001,4.984800000000001,278.1756,5.0256042,0.0028771956,2.8771956,8232841.0,-1.0642118,0.5940628,1.2187935,52.30000000000131,0.3,UK,100%,Operational,2024-06-25,1,8%,39,30.574052398775095,0.07440000000000001,152.40553639741412,2018,3,1,2.4754028,1.390543,6013376.0,0.20762694,26.11949338374291,3.9691009,1.7283865,4218204.0,1.5846716699999999,-2.0690918857142853,1.1216226285714284,-383915.9285714291,-0.6910182942857142
2018-04-01,0.0928799999999999,SOL_009,Breach,solar,52.2919,0.3492,67.0,1.0,6.22296,6.22296,283.58447,10.434479,0.0025835736,2.5835736,12109506.0,0.5263033,0.94176483,1.0788494,52.30000000000131,0.3,UK,100%,Operational,2024-06-25,1,8%,39,25.191667829727844,0.09287999999999999,156.76674123768316,2018,4,1,5.0256042,2.8771956,8232841.0,1.2187935,30.574052398775095,4.321268666666667,2.111322866666667,5556416.333333333,1.4627122799999999,1.4179777571428573,1.2257312714285715,-2364380.571428571,-0.17007090000000002
2018-05-01,0.16368,SOL_009,Breach,solar,52.2919,0.3492,67.0,1.0,10.96656,10.96656,286.6871,13.537109,0.0015862492,1.5862492,20298238.0,-0.31135273,-0.99591446,1.0434492,52.30000000000131,0.3,UK,100%,Operational,2024-06-25,1,8%,39,26.269286435543588,0.16368,288.0837058525749,2018,5,1,10.434479,2.5835736,12109506.0,1.0788494,25.191667829727844,5.978495333333332,2.2837707333333332,8785241.0,0.8350899466666667,0.925793999999998,-0.20982568714285743,2870289.142857142,-0.058068988571428726
2018-06-01,0.162,SOL_009,Breach,solar,52.2919,0.3492,67.0,1.0,10.854,10.854,289.23126,16.081268,0.00035265455,0.35265455,21174698.0,0.38142395,-0.8455963,0.92764074,52.30000000000131,0.3,UK,100%,Operational,2024-06-25,1,8%,39,26.490411723656667,0.16199999999999998,287.52692884856947,2018,6,1,13.537109,1.5862492,20298238.0,1.0434492,26.269286435543588,9.665730733333334,2.3490061333333334,13546861.666666666,1.1136973666666667,0.10166700000000084,-1.6517372100000003,2890411.428571429,-0.19096920000000006
2018-07-01,0.160704,SOL_009,Breach,solar,52.2919,0.3492,67.0,1.0,10.767168000000002,10.767168000000002,293.51337,20.363373,0.0008093202,0.8093202,20251602.0,-0.1031189,0.45785904,0.46932763,52.30000000000131,0.3,UK,100%,Operational,2024-06-25,1,8%,39,28.2461600810537,0.160704,304.1311509475988,2018,7,1,16.081268,0.35265455,21174698.0,0.92764074,26.490411723656667,13.350952000000001,1.50749245,17860814.0,1.0166464466666667,2.2097604285714283,-1.096205194285714,3573678.2857142854,-1.155318617142857
2018-08-01,0.131688,SOL_009,Breach,solar,52.2919,0.3492,67.0,1.0,8.823096,8.823096,291.2287,18.078705,0.0030265544,3.0265543,14797226.0,2.0882702,0.9047203,2.2758274,52.30000000000131,0.3,UK,100%,Operational,2024-06-25,1,8%,39,29.79008083529808,0.131688,262.84074305759515,2018,8,1,20.363373,0.8093202,20251602.0,0.46932763,28.2461600810537,16.660583333333335,0.91607465,20574846.0,0.8134725233333334,-0.09493985714285813,1.1948956857142856,566257.7142857146,0.5024569037142856
2018-09-01,0.11664,SOL_009,Breach,solar,52.2919,0.3492,67.0,1.0,7.81488,7.81488,287.8225,14.672516,0.00096045405,0.96045405,11191430.0,2.1419506,1.1130733,2.4138942,52.30000000000131,0.3,UK,100%,Operational,2024-06-25,1,8%,39,31.739821989528796,0.11664,248.04290006952877,2018,9,1,18.078705,3.0265543,14797226.0,2.2758274,29.79008083529808,18.174448666666667,1.39617635,18741175.333333332,1.2242652566666667,-0.9028755714285719,-0.9125951371428572,1596670.6428571437,1.033907465714286
2018-10-01,0.08184,SOL_009,Breach,solar,52.2919,0.3492,67.0,1.0,5.483280000000001,5.483280000000001,284.81366,11.663666,0.001078236,1.078236,7141801.5,1.2799463,-0.059350014,1.2813216,52.30000000000131,0.3,UK,100%,Operational,2024-06-25,1,8%,39,30.940597119775205,0.08184000000000001,169.655957374921,2018,10,1,14.672516,0.96045405,11191430.0,2.4138942,31.739821989528796,17.704864666666666,1.5987761833333332,15413419.333333334,1.7196830766666669,-0.396920214285716,-1.1990653,1813173.385714286,-0.8445620000000003
2018-11-01,0.04464,SOL_009,Breach,solar,52.2919,0.3492,67.0,1.0,2.99088,2.99088,281.59283,8.442841,0.0016003577,1.6003577,3587356.0,-0.83873844,2.2816916,2.4309666,52.30000000000131,0.3,UK,100%,Operational,2024-06-25,1,8%,39,30.944116989567807,0.044640000000000006,92.55014062175857,2018,11,1,11.663666,1.078236,7141801.5,1.2813216,30.940597119775205,14.804962333333334,1.6884147833333332,11043485.833333334,1.9903477333333335,0.37701012857142757,-0.0270227285714284,709518.5714285714,0.22187965142857147
2018-12-01,0.0193439999999999,SOL_009,Breach,solar,52.2919,0.3492,67.0,1.0,1.296048,1.296048,280.10608,6.956085,0.0022491426,2.2491426,1956424.0,1.797492,1.9068079,2.6204758,52.30000000000131,0.3,UK,100%,Operational,2024-06-25,1,8%,39,30.68323092505064,0.019344,39.76694007395003,2018,12,1,8.442841,1.6003577,3587356.0,2.4309666,30.944116989567807,11.593007666666665,1.2130159166666665,7306862.5,2.0420608000000002,0.6874911285714287,0.08301831428571438,276719.14285714296,0.08643895714285676
2019-01-01,0.034224,SOL_009,Breach,solar,52.2919,0.3492,67.0,1.0,2.293008,2.293008,276.82892,3.6789246,0.00080456765,0.80456764,2917508.0,2.4755745,-0.49481773,2.5245423,52.30000000000131,0.3,UK,100%,Operational,2024-06-25,1,8%,39,30.07315036722072,0.034224,68.95797437724005,2019,1,1,6.956085,2.2491426,1956424.0,2.6204758,30.68323092505064,9.020863999999998,1.6425787666666665,4228527.166666667,2.110921333333333,-1.0227530142857137,-0.7415123428571427,483848.2857142859,-0.170900071428572
2019-02-01,0.059808,SOL_009,Breach,solar,52.2919,0.3492,67.0,1.0,4.007136,4.007136,279.84366,6.6936646,0.0013146821,1.3146821,6202834.0,1.6305017,2.2593203,2.7862275,52.30000000000131,0.3,UK,100%,Operational,2024-06-25,1,8%,39,24.533755117231113,0.059808,98.31009334544102,2019,2,1,3.6789246,0.80456764,2917508.0,2.5245423,30.07315036722072,6.359283533333333,1.5513559799999996,2820429.3333333335,2.525328233333333,0.6192235428571431,-0.3500543671428573,1468932.8571428573,-0.11439879142857201
2019-03-01,0.095976,SOL_009,Breach,solar,52.2919,0.3492,67.0,1.0,6.430392,6.430392,281.28986,8.139862,0.0018808387,1.8808386,9514342.0,3.2670698,1.219986,3.4874218,52.30000000000131,0.3,UK,100%,Operational,2024-06-25,1,8%,39,21.168619063657797,0.095976,136.1225186779926,2019,3,1,6.6936646,1.3146821,6202834.0,2.7862275,24.533755117231113,5.776224733333334,1.4561307799999998,3692255.3333333335,2.6437485333333335,1.0451659142857155,0.12526562857142842,897585.0714285709,1.5776100057142857
2019-04-01,0.1339199999999999,SOL_009,Breach,solar,52.2919,0.3492,67.0,1.0,8.972639999999998,8.972639999999998,282.2887,9.138702,0.0007836332,0.78363323,16540224.0,-1.6599264,0.0011358261,1.6599268,52.30000000000131,0.3,UK,100%,Operational,2024-06-25,1,8%,39,21.614812239221138,0.13391999999999998,193.94192889012513,2019,4,1,8.139862,1.8808386,9514342.0,3.4874218,21.168619063657797,6.170817066666667,1.3333627799999999,6211561.333333333,2.932730533333333,0.12220075714285805,-0.5742090985714283,2066337.428571429,0.41100650000000005
2019-05-01,0.145824,SOL_009,Breach,solar,52.2919,0.3492,67.0,1.0,9.770208,9.770208,284.87665,11.726654,0.0016857651,1.6857651,18372360.0,0.7858057,-0.57961655,0.97644556,52.30000000000131,0.3,UK,100%,Operational,2024-06-25,1,8%,39,19.958670303443572,0.145824,195.00036026806683,2019,5,1,9.138702,0.78363323,16540224.0,1.6599268,21.614812239221138,7.990742866666667,1.326384643333333,10752466.666666666,2.6445253666666666,-0.8846610000000013,-0.11030978714285733,944411.1428571418,-0.12507262857142865
2019-06-01,0.1346399999999999,SOL_009,Breach,solar,52.2919,0.3492,67.0,1.0,9.020879999999998,9.020879999999998,288.61984,15.469849,0.004136616,4.1366158,18059418.0,0.36056423,1.1376352,1.193407,52.30000000000131,0.3,UK,100%,Operational,2024-06-25,1,8%,39,19.597960181627663,0.13463999999999998,176.7908470432413,2019,6,1,11.726654,1.6857651,18372360.0,0.97644556,19.958670303443572,9.668406000000001,1.4500789766666664,14808975.333333334,2.04126472,-0.5097520000000006,2.13222404,-224868.5714285709,0.07479706000000008
2019-07-01,0.146568,SOL_009,Breach,solar,52.2919,0.3492,67.0,1.0,9.820056,9.820056,291.60724,18.457245,0.002075735,2.075735,17484854.0,1.2730951,0.44027233,1.347075,52.30000000000131,0.3,UK,100%,Operational,2024-06-25,1,8%,39,20.351637466307277,0.14656799999999998,199.85421961083557,2019,7,1,15.469849,4.1366158,18059418.0,1.193407,19.597960181627663,12.111735000000001,2.20200471,17657334.0,1.27659312,0.30363242857142936,0.17020960571428567,806930.2857142854,-0.2775712471428571
2019-08-01,0.145824,SOL_009,Breach,solar,52.2919,0.3492,67.0,1.0,9.770208,9.770208,291.41818,18.268188,0.0014731849,1.473185,16862910.0,2.1047497,2.1061888,2.9775834,52.30000000000131,0.3,UK,100%,Operational,2024-06-25,1,8%,39,18.61644910382144,0.145824,181.8865799657491,2019,8,1,18.457245,2.075735,17484854.0,1.347075,20.351637466307277,15.217916,2.6327053,17972210.666666668,1.1723091866666666,0.09454314285714105,-0.35847361428571434,2631941.7142857146,1.2042129037142857
2019-09-01,0.11448,SOL_009,Breach,solar,52.2919,0.3492,67.0,1.0,7.67016,7.67016,288.1989,15.04892,0.0030110395,3.0110395,11512364.0,1.7127705,1.0392418,2.0033987,52.30000000000131,0.3,UK,100%,Operational,2024-06-25,1,8%,39,17.115431154381085,0.11448,131.27809542308762,2019,9,1,18.268188,1.473185,16862910.0,2.9775834,18.61644910382144,17.39842733333333,2.5618452666666665,17469060.666666668,1.8393551333333333,-0.526471571428571,1.1379903128571427,1917604.6428571437,0.6234119657142858
